final_position	id	word	candidate_rank	source	existing_id	lesson_number	category	subcategory	folder	lesson_title
1512	5512	時代	800	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1513	5513	非常	801	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1514	5514	得る	802	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1515	5515	一つ	803	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1516	5516	ただ	804	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1517	5517	女性	805	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1518	5518	利用	806	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1519	5519	さらに	807	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1520	5520	参加	808	candidate		152	Work & Business	Business Basics	core-business	Business Vocabulary 152
1521	5521	大きな	809	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1522	5522	感じ	810	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1523	5523	やはり	811	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1524	5524	活動	812	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1525	5525	こんな	813	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1526	5526	管理	814	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1527	5527	特に	815	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1528	5528	実際	816	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1529	5529	個人	817	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1530	5530	多く	818	candidate		153	Society & Public Affairs	Public Life	core-public	Public Life 153
1531	5531	存在	819	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1532	5532	すべて	820	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1533	5533	彼女	821	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1534	5534	理解	822	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1535	5535	部分	823	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1536	5536	日記	824	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1537	5537	いける	825	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1538	5538	使用	826	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1539	5539	事業	827	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1540	5540	固定	828	candidate		154	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 154
1541	5541	基本	829	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1542	5542	関連	830	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1543	5543	一般	831	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1544	5544	重要	833	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1545	5545	サービス	835	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1546	5546	かける	836	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1547	5547	場所	838	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1548	5548	お願い	840	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1549	5549	労働	841	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1550	5550	相手	842	candidate		155	Technology & Science	Science & Tech	core-science	Science & Technology 155
1551	5551	自身	843	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1552	5552	かかる	844	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1553	5553	今後	845	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1554	5554	つまり	846	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1555	5555	まま	847	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1556	5556	与える	848	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1557	5557	大変	849	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1558	5558	彼ら	850	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1559	5559	これから	854	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1560	5560	全体	856	candidate		156	Daily Life	Nature	core-nature	Nature & Environment 156
1561	5561	程度	857	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1562	5562	人々	858	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1563	5563	代表	859	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1564	5564	ネット	860	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1565	5565	それぞれ	862	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1566	5566	地方	863	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1567	5567	生きる	864	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1568	5568	選手	865	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1569	5569	みんな	866	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1570	5570	確か	867	candidate		157	Daily Life	Media	core-media	Media & Culture 157
1571	5571	ありがとう	868	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1572	5572	中心	869	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1573	5573	提供	871	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1574	5574	事実	872	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1575	5575	当然	873	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1576	5576	以前	874	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1577	5577	示す	875	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1578	5578	専門	876	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1579	5579	初めて	877	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1580	5580	全く	878	candidate		158	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 158
1581	5581	組織	880	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1582	5582	行動	881	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1583	5583	年間	882	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1584	5584	当時	883	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1585	5585	意識	884	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1586	5586	欲しい	886	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1587	5587	通り	887	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1588	5588	生産	888	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1589	5589	表現	889	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1590	5590	参考	890	candidate		159	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 159
1591	5591	ひとつ	891	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1592	5592	やっぱり	892	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1593	5593	ビジネス	893	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1594	5594	チーム	895	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1595	5595	現実	896	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1596	5596	進む	897	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1597	5597	すごい	898	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1598	5598	価値	899	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1599	5599	テーマ	900	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1600	5600	含む	901	candidate		160	Daily Life	Common Verbs	core-verbs-more	Common Verbs 160
1601	5601	一部	902	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1602	5602	考え	903	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1603	5603	残る	904	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1604	5604	語る	905	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1605	5605	言える	908	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1606	5606	結局	910	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1607	5607	消費	911	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1608	5608	保険	912	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1609	5609	具体	913	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1610	5610	人生	915	candidate		161	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 161
1611	5611	表示	916	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1612	5612	精神	917	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1613	5613	過去	918	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1614	5614	レベル	919	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1615	5615	我々	920	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1616	5616	能力	921	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1617	5617	指導	922	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1618	5618	公開	924	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1619	5619	皆さん	925	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1620	5620	ほか	926	candidate		162	Work & Business	Business Basics	core-business	Business Vocabulary 162
1621	5621	担当	927	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1622	5622	行為	930	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1623	5623	平成	931	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1624	5624	いや	932	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1625	5625	楽しむ	933	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1626	5626	登録	934	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1627	5627	うまい	935	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1628	5628	述べる	938	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1629	5629	団体	939	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1630	5630	支援	940	candidate		163	Society & Public Affairs	Public Life	core-public	Public Life 163
1631	5631	最も	941	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1632	5632	自己	942	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1633	5633	年度	943	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1634	5634	運動	944	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1635	5635	構造	945	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1636	5636	完全	947	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1637	5637	向かう	948	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1638	5638	男性	949	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1639	5639	結構	950	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1640	5640	産業	951	candidate		164	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 164
1641	5641	人気	952	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1642	5642	お話	953	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1643	5643	描く	954	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1644	5644	近く	955	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1645	5645	最終	956	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1646	5646	ドル	957	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1647	5647	過ぎる	958	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1648	5648	上げる	960	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1649	5649	グループ	961	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1650	5650	ポイント	962	candidate		165	Technology & Science	Science & Tech	core-science	Science & Technology 165
1651	5651	センター	963	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1652	5652	開催	964	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1653	5653	方向	965	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1654	5654	起こる	968	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1655	5655	障害	969	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1656	5656	ヶ月	970	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1657	5657	協力	971	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1658	5658	時期	972	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1659	5659	考え方	973	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1660	5660	金融	974	candidate		166	Daily Life	Nature	core-nature	Nature & Environment 166
1661	5661	進める	975	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1662	5662	立場	976	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1663	5663	全国	978	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1664	5664	違い	979	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1665	5665	作成	980	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1666	5666	成長	981	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1667	5667	施設	982	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1668	5668	登場	983	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1669	5669	知識	984	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1670	5670	実現	985	candidate		167	Daily Life	Media	core-media	Media & Culture 167
1671	5671	海外	986	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1672	5672	実施	987	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1673	5673	昨年	988	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1674	5674	認識	989	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1675	5675	イメージ	990	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1676	5676	段階	991	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1677	5677	発生	992	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1678	5678	期間	994	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1679	5679	トップ	995	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1680	5680	若い	996	candidate		168	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 168
1681	5681	変更	998	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1682	5682	サッカー	999	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1683	5683	限り	1000	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1684	5684	番組	1001	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1685	5685	今度	1002	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1686	5686	処理	1003	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1687	5687	絶対	1004	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1688	5688	伝える	1005	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1689	5689	守る	1006	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1690	5690	都市	1008	candidate		169	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 169
1691	5691	展開	1009	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1692	5692	デザイン	1010	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1693	5693	自体	1011	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1694	5694	含める	1014	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1695	5695	信じる	1016	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1696	5696	週間	1017	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1697	5697	最大	1019	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1698	5698	無料	1020	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1699	5699	思える	1022	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1700	5700	全部	1023	candidate		170	Daily Life	Common Verbs	core-verbs-more	Common Verbs 170
1701	5701	開始	1024	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1702	5702	イベント	1025	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1703	5703	アクセス	1026	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1704	5704	同時に	1027	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1705	5705	詳細	1028	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1706	5706	合う	1029	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1707	5707	動く	1030	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1708	5708	アップ	1031	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1709	5709	将来	1032	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1710	5710	通信	1034	candidate		171	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 171
1711	5711	分野	1035	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1712	5712	向ける	1036	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1713	5713	国内	1037	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1714	5714	時刻	1038	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1715	5715	発見	1039	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1716	5716	とにかく	1040	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1717	5717	最高	1041	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1718	5718	頑張る	1042	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1719	5719	終了	1045	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1720	5720	出版	1046	candidate		172	Work & Business	Business Basics	core-business	Business Vocabulary 172
1721	5721	正しい	1047	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1722	5722	プロ	1048	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1723	5723	大会	1049	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1724	5724	ファン	1050	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1725	5725	同様	1051	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1726	5726	小さな	1052	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1727	5727	共通	1053	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1728	5728	つもり	1054	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1729	5729	現代	1055	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1730	5730	住宅	1057	candidate		173	Society & Public Affairs	Public Life	core-public	Public Life 173
1731	5731	新た	1058	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1732	5732	動き	1060	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1733	5733	本日	1061	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1734	5734	業界	1062	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1735	5735	相当	1063	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1736	5736	調べる	1064	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1737	5737	思い	1065	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1738	5738	メンバー	1066	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1739	5739	演奏	1067	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1740	5740	家庭	1068	candidate		174	Academic & Abstract	Abstract Concepts	core-abstract-more	Abstract Concepts 174
1741	5741	直接	1069	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1742	5742	聴く	1070	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1743	5743	構成	1071	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1744	5744	異なる	1072	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1745	5745	もと	1073	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1746	5746	取引	1074	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1747	5747	加える	1075	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1748	5748	運営	1076	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1749	5749	予想	1078	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1750	5750	モデル	1080	candidate		175	Technology & Science	Science & Tech	core-science	Science & Technology 175
1751	5751	発売	1082	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1752	5752	目指す	1083	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1753	5753	話題	1084	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1754	5754	建築	1085	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1755	5755	印象	1086	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1756	5756	詳しい	1087	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1757	5757	ライブ	1089	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1758	5758	ソフト	1090	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1759	5759	チェック	1091	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1760	5760	われわれ	1092	candidate		176	Daily Life	Nature	core-nature	Nature & Environment 176
1761	5761	学習	1093	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1762	5762	発展	1094	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1763	5763	計算	1095	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1764	5764	種類	1096	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1765	5765	途中	1098	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1766	5766	気分	1099	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1767	5767	昭和	1100	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1768	5768	移動	1101	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1769	5769	発行	1103	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1770	5770	企画	1104	candidate		177	Daily Life	Media	core-media	Media & Culture 177
1771	5771	数字	1105	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1772	5772	自ら	1107	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1773	5773	土地	1109	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1774	5774	それら	1110	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1775	5775	言語	1112	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1776	5776	共同	1113	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1777	5777	年代	1114	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1778	5778	タイプ	1115	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1779	5779	観る	1116	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1780	5780	プロジェクト	1117	candidate		178	Academic & Abstract	N2 Reading	core-n2-reading	N2 Reading Vocabulary 178
1781	5781	残す	1119	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1782	5782	役割	1120	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1783	5783	きっと	1122	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1784	5784	ユーザー	1123	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1785	5785	撮影	1124	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1786	5786	エネルギー	1125	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1787	5787	知れる	1126	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1788	5788	憲法	1128	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1789	5789	感覚	1130	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1790	5790	高校	1131	candidate		179	Daily Life	Daily Vocabulary	core-daily	Daily Vocabulary 179
1791	5791	合わせる	1134	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1792	5792	実行	1135	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1793	5793	通常	1137	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1794	5794	既に	1138	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1795	5795	現状	1139	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1796	5796	建設	1140	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1797	5797	スタッフ	1141	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1798	5798	先日	1142	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1799	5799	最新	1143	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1800	5800	中央	1144	candidate		180	Daily Life	Common Verbs	core-verbs-more	Common Verbs 180
1801	5801	幸せ	1145	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1802	5802	似る	1146	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1803	5803	平均	1147	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
1804	5804	物語	1149	candidate		181	Daily Life	Common Adjectives	core-adj-more	Common Adjectives 181
